Emotions,Path
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-03-02-01-01-09.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-03-02-01-02-09.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-03-02-02-01-09.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-03-02-02-02-09.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-01-09.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-02-09.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-04-01-02-01-09.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-04-01-02-02-09.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-04-02-01-01-09.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-04-02-01-02-09.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-04-02-02-01-09.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-04-02-02-02-09.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-05-01-01-01-09.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-05-01-01-02-09.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-01-09.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-02-09.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-05-02-01-01-09.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-05-02-01-02-09.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-05-02-02-01-09.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-05-02-02-02-09.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-06-01-01-01-09.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-06-01-01-02-09.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-06-01-02-01-09.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-06-01-02-02-09.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-06-02-01-01-09.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-06-02-01-02-09.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-06-02-02-01-09.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-06-02-02-02-09.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-07-01-01-01-09.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-07-01-01-02-09.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-07-01-02-01-09.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-07-01-02-02-09.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-07-02-01-01-09.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-07-02-01-02-09.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-07-02-02-01-09.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-07-02-02-02-09.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-08-01-01-01-09.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-08-01-01-02-09.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-08-01-02-01-09.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-08-01-02-02-09.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-08-02-01-01-09.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-08-02-01-02-09.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-08-02-02-01-09.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_09/03-01-08-02-02-02-09.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-01-01-01-01-10.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-01-01-01-02-10.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-01-10.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-02-10.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-01-01-01-10.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-01-01-02-10.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-01-10.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-02-10.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-02-01-01-10.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-02-01-02-10.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-02-02-01-10.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-02-02-02-02-10.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-01-01-01-10.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-01-01-02-10.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-01-02-01-10.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-01-02-02-10.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-02-01-01-10.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-02-01-02-10.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-02-02-01-10.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-03-02-02-02-10.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-01-10.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-02-10.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-01-10.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-02-10.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-01-10.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-02-10.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-01-10.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-02-10.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-01-10.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-02-10.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-01-10.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-02-10.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-01-10.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-02-10.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-01-10.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-02-10.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-01-01-01-10.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-01-01-02-10.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-01-02-01-10.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-01-02-02-10.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-02-01-01-10.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-02-01-02-10.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-02-02-01-10.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-06-02-02-02-10.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-01-01-01-10.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-01-01-02-10.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-01-02-01-10.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-01-02-02-10.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-02-01-01-10.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-02-01-02-10.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-02-02-01-10.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-07-02-02-02-10.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-01-10.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-02-10.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-01-10.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-02-10.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-01-10.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-02-10.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-01-10.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-02-10.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-01-01-01-01-11.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-01-01-01-02-11.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-01-01-02-01-11.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-01-01-02-02-11.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-01-01-01-11.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-01-01-02-11.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-01-02-01-11.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-01-02-02-11.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-02-01-01-11.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-02-01-02-11.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-02-02-01-11.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-02-02-02-02-11.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-01-11.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-01-01-02-11.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-01-11.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-02-11.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-01-11.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-02-01-02-11.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-01-11.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-02-11.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-01-11.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-01-01-02-11.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-01-11.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-01-02-02-11.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-02-01-01-11.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-02-01-02-11.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-01-11.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-02-11.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-01-11.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-02-11.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-01-11.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-02-11.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-01-11.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-02-11.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-01-11.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-02-11.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-01-11.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-02-11.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-01-11.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-02-11.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-01-11.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-02-11.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-01-11.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-02-11.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-01-01-01-11.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-01-01-02-11.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-01-11.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-02-11.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-02-01-01-11.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-02-01-02-11.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-01-11.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-02-11.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-01-11.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-02-11.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-01-11.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-02-11.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-01-11.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-02-11.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-01-11.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-02-11.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-01-01-01-01-12.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-01-01-01-02-12.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-01-01-02-01-12.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-01-01-02-02-12.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-01-01-01-12.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-01-01-02-12.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-01-12.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-02-12.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-01-12.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-02-12.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-01-12.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-02-12.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-01-12.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-02-12.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-01-12.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-01-02-02-12.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-01-12.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-01-02-12.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-01-12.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-03-02-02-02-12.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-01-12.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-01-02-12.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-01-12.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-01-02-02-12.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-01-12.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-01-02-12.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-01-12.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-04-02-02-02-12.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-01-12.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-01-02-12.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-01-12.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-01-02-02-12.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-01-12.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-01-02-12.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-01-12.wav
angry,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-05-02-02-02-12.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-01-12.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-01-02-12.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-01-12.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-01-02-02-12.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-01-12.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-01-02-12.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-01-12.wav
fear,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-06-02-02-02-12.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-01-12.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-01-02-12.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-01-12.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-01-02-02-12.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-01-12.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-01-02-12.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-01-12.wav
disgust,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-07-02-02-02-12.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-01-12.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-01-01-02-12.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-01-02-01-12.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-01-02-02-12.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-02-01-01-12.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-02-01-02-12.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-01-12.wav
surprise,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_12/03-01-08-02-02-02-12.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-01-01-01-01-13.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-01-01-01-02-13.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-01-01-02-01-13.wav
neutral,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-01-01-02-02-13.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-01-13.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-02-13.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-01-13.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-02-13.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-01-13.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-02-13.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-01-13.wav
calm,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-02-13.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-01-13.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-02-13.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-01-13.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-02-13.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-01-13.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-02-13.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-01-13.wav
happy,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-02-13.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-01-13.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-02-13.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-01-13.wav
sad,D:/coursework_datasets/Ravdess/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-02-13.wav
